client_id,days_since_activation,inactive_days,creation_date,mambu_state,first_transaction_date,last_transaction_date,total_loan_amount,total_inflow_amt,total_outflow_amt,total_billpayment_amt,total_savings_amt,ltv_credit,ltv_credit_no_risk,ltv_nocredit,ltv
CYIZ8T,184,184,2025-07-15 00:00:00,ACTIVE,2025-07-15,2025-07-15,0.0,1000.0000000000,960.7500000000,0E-10,0E-10,0.0,0.0,21.66,21.66
1XHG9U,366,365,2025-01-14 00:00:00,ACTIVE,2025-01-14,2025-01-15,0.0,1100.0000000000,1050.0000000000,0E-10,0E-10,0.0,0.0,23.82,23.82
B0V4D7,1440,1437,2022-02-05 09:55:55,ACTIVE,2022-02-08,2022-02-08,0.0,150.0000000000,0E-10,0E-10,0E-10,0.0,0.0,3.25,3.25
EDA8J1,54,51,2025-11-22 00:00:00,ACTIVE,2025-11-22,2025-11-25,0.0,2000.0000000000,990.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
CNLTW0,1662,1618,2021-06-28 21:05:57,ACTIVE,2021-08-11,2021-08-11,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
BCKLYQ,1420,50,2022-02-25 22:31:57,ACTIVE,2022-03-27,2025-11-26,0.0,19057763.0500000000,19113801.6100000000,61300.0000000000,17809079.0000000000,0.0,0.0,20167.75,20167.75
EL6RJE,1193,754,2022-10-10 10:44:19,ACTIVE,2022-10-15,2023-12-23,470000.0,384400.0000000000,279155.2200000000,0E-10,0E-10,427647.56,658564.26,574.14,428221.7
93R1IY,1372,1053,2022-04-14 13:48:31,ACTIVE,2023-02-27,2023-02-27,0.0,1000.0000000000,1000.0000000000,0E-10,0E-10,0.0,0.0,21.66,21.66
16J9N2,1564,1564,2021-10-04 00:00:00,ACTIVE,2021-10-04,2021-10-04,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
47YNFU,166,98,2025-08-02 00:00:00,ACTIVE,2025-08-02,2025-10-09,0.0,200.0000000000,200.7500000000,0E-10,0E-10,0.0,0.0,1.88,1.88
CDFU6H,104,103,2025-10-03 19:42:28,ACTIVE,2025-10-04,2025-10-04,0.0,300.0000000000,0E-10,300.0000000000,0E-10,0.0,0.0,38.98,38.98
4T2YBC,971,692,2023-05-20 22:22:26,ACTIVE,2023-05-21,2024-02-23,250000.0,384000.0000000000,279905.7200000000,0E-10,0E-10,158237.55,210798.28,894.24,159131.79
D7YCHE,84,76,2025-10-23 17:40:38,ACTIVE,2025-10-31,2025-10-31,0.0,1000.0000000000,990.7500000000,0E-10,0E-10,0.0,0.0,21.66,21.66
EWXZEX,49,49,2025-11-27 00:00:00,ACTIVE,2025-11-27,2025-11-27,0.0,2000.0000000000,1000.0000000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
D8KAY2,2762,839,2018-06-24 07:31:17,INACTIVE,2019-07-03,2023-09-29,5430000.0,True,True,True,True,80800.37,1678151.24,0.0,80800.37
4P1VPU,19,19,2025-12-27 00:00:00,ACTIVE,2025-12-27,2025-12-27,0.0,3000.0000000000,2921.5000000000,0E-10,0E-10,0.0,0.0,64.97,64.97
5XWVVL,2865,2730,2018-03-13 09:50:39,EXITED,2018-03-21,2018-07-26,360000.0,True,True,True,True,254638.4,382199.29,0.0,254638.4
34Q44U,435,435,2024-11-06 00:00:00,ACTIVE,2024-11-06,2024-11-06,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
4QURQM,47,46,2025-11-29 22:26:30,ACTIVE,2025-11-30,2025-11-30,0.0,1000.0000000000,0E-10,1000.0000000000,0E-10,0.0,0.0,129.94,129.94
52HCZ6,2827,2827,2018-04-20 00:00:00,EXITED,2018-04-20,2018-04-20,4000000.0,True,True,True,True,4391501.05,5826999.7,0.0,4391501.05
9VGTSG,2285,2281,2019-10-14 14:50:32,INACTIVE,2019-10-18,2019-10-18,220000.0,True,True,True,True,313197.62,413418.02,0.0,313197.62
34Z7RQ,2583,2438,2018-12-20 15:09:50,EXITED,2019-05-14,2019-05-14,130000.0,True,True,True,True,15031.58,49332.11,0.0,15031.58
6HLEPI,593,582,2024-06-01 18:26:12,ACTIVE,2024-06-07,2024-06-12,0.0,1000.0000000000,200.0000000000,800.0000000000,0E-10,0.0,0.0,108.29,108.29
4E0GSI,917,870,2023-07-13 18:57:28,ACTIVE,2023-08-14,2023-08-29,19808.0,19808.0000000000,19798.0800000000,0E-10,0E-10,802.34,3986.36,428.99,1231.33
8YDC4R,2556,2549,2019-01-16 10:04:16,INACTIVE,2019-01-23,2019-01-23,390000.0,True,True,True,True,143818.24,293446.98,0.0,143818.24
4HNB1J,2710,2512,2018-08-15 13:54:46,INACTIVE,2018-08-24,2019-03-01,4373517.4,True,True,True,True,1691360.61,2855253.28,0.0,1691360.61
8QZJO9,1691,491,2021-05-30 22:01:11,ACTIVE,2021-10-16,2024-09-11,0.0,100.0000000000,0E-10,120.0000000000,0E-10,0.0,0.0,0.43,0.43
7ANR2L,4143,2911,2014-09-12 00:00:00,INACTIVE,2018-01-26,2018-01-26,140000.0,True,True,True,True,1594.53,57971.09,0.0,1594.53
2XHDSS,813,793,2023-10-25 15:57:17,ACTIVE,2023-11-08,2023-11-14,0.0,400.0000000000,200.0000000000,0E-10,0E-10,0.0,0.0,8.66,8.66
2KRNH8,3264,3264,2017-02-07 00:00:00,EXITED,2017-02-07,2017-02-07,24200.0,True,True,True,True,26241.3,34260.98,0.0,26241.3
5IXOC1,283,261,2025-04-07 00:00:00,ACTIVE,2025-04-07,2025-04-29,0.0,95026.0000000000,94926.0000000000,0E-10,0E-10,0.0,0.0,2058.01,2058.01
DIY41U,3465,3361,2016-07-21 22:13:03,INACTIVE,2016-11-02,2016-11-02,410000.0,True,True,True,True,422382.89,532686.79,0.0,422382.89
6VLI4M,2661,2661,2018-10-03 00:00:00,EXITED,2018-10-03,2018-10-03,50000.0,True,True,True,True,145820.26,178059.92,0.0,145820.26
BVWTBK,134,133,2025-09-03 00:00:00,ACTIVE,2025-09-03,2025-09-04,0.0,200.0000000000,0E-10,200.0000000000,0E-10,0.0,0.0,25.99,25.99
66E66P,2607,2271,2018-11-26 11:39:04,INACTIVE,2018-11-27,2019-10-28,2000000.0,True,True,True,True,215242.3,898720.26,0.0,215242.3
9ZR94F,3009,2633,2017-10-20 08:48:10,EXITED,2017-10-23,2018-10-31,200000.0,True,True,True,True,155486.25,203353.89,0.0,155486.25
7BWELK,2802,199,2018-05-15 07:31:02,ACTIVE,2024-02-14,2025-06-30,0.0,157100.0000000000,156000.0000000000,1500.0000000000,0E-10,0.0,0.0,212.61,212.61
9BW5F4,1608,1536,2021-08-21 11:10:50,ACTIVE,2021-11-01,2021-11-01,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
CDB7M8,2681,2681,2018-09-13 00:00:00,INACTIVE,2018-09-13,2018-09-13,55000.0,True,True,True,True,26554.15,46537.93,0.0,26554.15
5GTMTO,602,600,2024-05-23 00:00:00,ACTIVE,2024-05-23,2024-05-25,0.0,371000.0000000000,370800.0000000000,0E-10,0E-10,0.0,0.0,8034.86,8034.86
DRVLP7,46,45,2025-11-30 12:16:42,ACTIVE,2025-12-01,2025-12-01,0.0,1000.0000000000,0E-10,1000.0000000000,0E-10,0.0,0.0,129.94,129.94
8VTL9J,612,612,2024-05-13 00:00:00,ACTIVE,2024-05-13,2024-05-13,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
DV049B,124,107,2025-09-13 12:43:43,ACTIVE,2025-09-14,2025-09-30,0.0,17050.0000000000,16323.5000000000,600.0000000000,0E-10,0.0,0.0,434.23,434.23
8A1NGR,643,27,2024-04-12 00:00:00,ACTIVE,2024-04-12,2025-12-19,0.0,1213967.6300000000,1353956.1300000000,100.0000000000,0E-10,0.0,0.0,1278.87,1278.87
CK6B9E,2424,1481,2019-05-28 20:14:45,ACTIVE,2021-10-18,2021-12-26,10000.0,5150.0000000000,5152.0000000000,0E-10,0E-10,15801.72,18282.16,47.8,15849.52
EE863Z,1183,1117,2022-10-20 00:00:00,ACTIVE,2022-10-20,2022-12-25,0.0,12499.9700000000,12500.0000000000,200.0000000000,100.0000000000,0.0,0.0,132.13,132.13
6PF4DC,1890,1890,2020-11-12 00:00:00,ACTIVE,2020-11-12,2020-11-12,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
CZSCBO,4564,4356,2013-07-18 00:00:00,INACTIVE,2013-07-19,2014-02-11,167440.0,True,True,True,True,29357.59,39050.49,0.0,29357.59
BOVMQL,166,33,2025-08-02 17:52:17,ACTIVE,2025-12-06,2025-12-13,0.0,359900.0000000000,388996.7100000000,0E-10,0E-10,0.0,0.0,7794.46,7794.46
BMPRBV,890,875,2023-08-09 13:18:31,ACTIVE,2023-08-24,2023-08-24,0.0,1960.0000000000,1960.0000000000,0E-10,0E-10,0.0,0.0,42.45,42.45
2DFSMQ,3101,78,2017-07-20 17:17:54,ACTIVE,2024-03-25,2025-10-29,0.0,270472.8600000000,270303.2600000000,0E-10,162049.5000000000,0.0,0.0,526.27,526.27
5BISKI,1758,1651,2021-03-24 12:24:31,INACTIVE,2021-07-09,2021-07-09,43000.0,True,True,True,True,19709.78,29000.64,0.0,19709.78
F4P45Q,519,384,2024-08-14 00:00:00,ACTIVE,2024-08-14,2024-12-27,247600.0,381600.0000000000,381177.4900000000,0E-10,0E-10,41337.33,90276.83,1823.05,43160.38
37RTR4,2158,1567,2020-02-18 00:00:00,ACTIVE,2020-02-18,2021-10-01,0.0,115.6200000000,0E-10,0E-10,500.0000000000,0.0,0.0,0.81,0.81
E0DRGA,3038,3037,2017-09-21 15:44:16,EXITED,2017-09-22,2017-09-22,130000.0,True,True,True,True,310733.23,362183.61,0.0,310733.23
140F7P,2418,2415,2019-06-03 09:26:34,EXITED,2019-06-06,2019-06-06,450000.0,True,True,True,True,42183.95,162996.02,0.0,42183.95
9WMVOU,49,48,2025-11-27 19:23:01,ACTIVE,2025-11-28,2025-11-28,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
1CXDL0,36,25,2025-12-10 20:34:11,ACTIVE,2025-12-19,2025-12-21,0.0,20000.0000000000,19026.8800000000,0E-10,0E-10,0.0,0.0,433.15,433.15
ENLO5W,231,162,2025-05-29 11:50:05,ACTIVE,2025-06-01,2025-08-06,0.0,900.0000000000,0E-10,900.0000000000,0E-10,0.0,0.0,52.37,52.37
1J44QB,3158,3158,2017-05-24 00:00:00,EXITED,2017-05-24,2017-05-24,24002.0,True,True,True,True,13069.58,20378.54,0.0,13069.58
6S7LZ0,2702,2655,2018-08-23 16:59:09,INACTIVE,2018-10-09,2018-10-09,50000.0,True,True,True,True,37154.08,53831.41,0.0,37154.08
1BPL2E,2641,13,2018-10-23 14:23:35,ACTIVE,2025-07-22,2026-01-02,121200.0,311450.0000000000,311137.4400000000,0E-10,0E-10,7663.12,48558.75,1226.39,8889.51
EUOFP3,3136,7,2017-06-15 20:49:04,ACTIVE,2024-08-14,2026-01-08,140000.0,309400.0000000000,237892.0200000000,1056.9000000000,0E-10,20732.04,50052.35,398.55,21130.59
7VE4N0,1076,1076,2023-02-04 00:00:00,ACTIVE,2023-02-04,2023-02-04,0.0,3200.0000000000,3200.0000000000,0E-10,0E-10,0.0,0.0,69.3,69.3
CJV2GR,3214,3212,2017-03-29 14:45:38,INACTIVE,2017-03-31,2017-03-31,160000.0,True,True,True,True,3314.68,62303.93,0.0,3314.68
EEF8EC,1279,127,2022-07-16 00:00:00,ACTIVE,2022-07-16,2025-09-10,0.0,3875140.0000000000,4418141.3100000000,78300.0000000000,0E-10,0.0,0.0,2404.27,2404.27
8124MH,2603,2407,2018-11-30 14:41:50,INACTIVE,2018-12-04,2019-06-14,130000.0,True,True,True,True,85966.51,132170.21,0.0,85966.51
CAAFDX,2639,1100,2018-10-25 08:33:02,ACTIVE,2023-01-11,2023-01-11,0.0,1000.0000000000,1000.0000000000,0E-10,0E-10,0.0,0.0,21.66,21.66
7FZJG0,1883,453,2020-11-19 08:41:37,INACTIVE,2021-02-16,2024-10-19,11900000.0,True,True,True,True,16460012.86,19820617.24,0.0,16460012.86
CWC2KZ,143,104,2025-08-25 07:42:30,ACTIVE,2025-08-31,2025-10-03,0.0,220052.6100000000,220206.3900000000,200.0000000000,106560.1300000000,0.0,0.0,6769.75,6769.75
F3YXKK,1342,120,2022-05-14 14:58:51,ACTIVE,2022-05-18,2025-09-17,430000.0,262204.0900000000,341017.1900000000,500.0000000000,47.1500000000,16671.33,153988.7,141.12,16812.45
7XLM4H,72,46,2025-11-04 09:25:43,ACTIVE,2025-11-10,2025-11-30,0.0,5638.4000000000,5553.7500000000,0E-10,0E-10,0.0,0.0,122.11,122.11
DL5VDS,46,45,2025-11-30 19:20:39,ACTIVE,2025-12-01,2025-12-01,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
5QNRZE,1324,900,2022-06-01 18:02:11,ACTIVE,2023-07-30,2023-07-30,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
BDI0BB,344,344,2025-02-05 00:00:00,ACTIVE,2025-02-05,2025-02-05,0.0,100.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,12.99,12.99
AOUOHV,348,336,2025-02-01 16:38:23,ACTIVE,2025-02-02,2025-02-13,0.0,161210.0000000000,160140.0000000000,1600.0000000000,0E-10,0.0,0.0,3664.63,3664.63
QAKWZD,246,237,2025-05-14 15:22:43,ACTIVE,2025-05-23,2025-05-23,0.0,2100.0000000000,2010.7500000000,0E-10,0E-10,0.0,0.0,45.48,45.48
8CFKCS,542,26,2024-07-22 07:10:20,ACTIVE,2025-12-20,2025-12-20,0.0,990.0000000000,910.7500000000,0E-10,0E-10,0.0,0.0,21.44,21.44
97TO3Q,3319,3317,2016-12-14 08:49:02,INACTIVE,2016-12-16,2016-12-16,360000.0,True,True,True,True,153116.38,273815.65,0.0,153116.38
BZDAOG,2424,2421,2019-05-28 14:17:47,INACTIVE,2019-05-31,2019-05-31,1500000.0,True,True,True,True,269263.7,884782.79,0.0,269263.7
936OOB,2045,102,2020-06-10 11:10:40,ACTIVE,2025-09-08,2025-10-05,20000.0,48200.0000000000,47995.2300000000,0E-10,0E-10,2564.19,6298.5,1043.88,3608.07
A1QJTK,1239,68,2022-08-25 12:43:53,ACTIVE,2023-12-13,2025-11-08,0.0,10365.0000000000,10357.5000000000,0E-10,0E-10,0.0,0.0,9.66,9.66
E885B3,1240,1240,2022-08-24 00:00:00,ACTIVE,2022-08-24,2022-08-24,0.0,100.0000000000,103.3800000000,0E-10,0E-10,0.0,0.0,2.17,2.17
DWK2MH,2314,1336,2019-09-15 20:57:12,ACTIVE,2022-05-20,2022-05-20,0.0,1000.0000000000,0E-10,0E-10,0E-10,0.0,0.0,21.66,21.66
CCZXY0,46,45,2025-11-30 00:00:00,ACTIVE,2025-11-30,2025-12-01,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
3VNMV6,62,4,2025-11-14 00:00:00,ACTIVE,2025-11-14,2026-01-11,0.0,500.0000000000,0E-10,500.0000000000,0E-10,0.0,0.0,33.04,33.04
BN6TOF,2684,2681,2018-09-10 14:53:11,EXITED,2018-09-13,2018-09-13,120000.0,True,True,True,True,218525.13,260117.74,0.0,218525.13
3BGQ4M,2228,1397,2019-12-10 17:01:41,INACTIVE,2022-03-20,2022-03-20,20000.0,True,True,True,True,639.13,3844.21,0.0,639.13
54V9Z1,1517,51,2021-11-20 18:37:23,ACTIVE,2025-04-11,2025-11-25,250000.0,608200.0000000000,607626.0400000000,0E-10,0E-10,55846.2,98693.18,1725.59,57571.79
CXDVAY,42,42,2025-12-04 00:00:00,ACTIVE,2025-12-04,2025-12-04,0.0,1000.0000000000,0E-10,0E-10,0E-10,0.0,0.0,21.66,21.66
2RA6PV,46,46,2025-11-30 00:00:00,ACTIVE,2025-11-30,2025-11-30,0.0,2000.0000000000,1000.0000000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
6QHCN8,99,1,2025-10-08 08:03:59,ACTIVE,2026-01-14,2026-01-14,0.0,130.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,13.64,13.64
BE31K6,1016,859,2023-04-05 11:45:59,ACTIVE,2023-09-07,2023-09-09,0.0,2500.0000000000,2500.0000000000,0E-10,0E-10,0.0,0.0,54.14,54.14
1730UE,3389,3135,2016-10-05 11:26:19,EXITED,2016-10-07,2017-06-16,960000.0,True,True,True,True,357624.64,682922.73,0.0,357624.64
5R614V,1570,1325,2021-09-28 09:15:04,ACTIVE,2022-05-31,2022-05-31,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
62DZB1,2548,2457,2019-01-24 06:39:41,INACTIVE,2019-01-25,2019-04-25,4500000.0,True,True,True,True,670888.4,1801370.53,0.0,670888.4
5OB42C,2989,2988,2017-11-09 13:11:28,INACTIVE,2017-11-10,2017-11-10,150000.0,True,True,True,True,211757.32,255476.67,0.0,211757.32
DT9246,2506,2499,2019-03-07 17:35:13,INACTIVE,2019-03-14,2019-03-14,500000.0,True,True,True,True,276550.25,448399.24,0.0,276550.25
EWCJCT,99,83,2025-10-08 00:00:00,ACTIVE,2025-10-08,2025-10-24,0.0,500.0000000000,500.0000000000,0E-10,0E-10,0.0,0.0,10.83,10.83
7SU2B2,146,118,2025-08-22 12:38:36,ACTIVE,2025-09-18,2025-09-19,0.0,200.0000000000,110.7500000000,0E-10,0E-10,0.0,0.0,4.33,4.33
9PIV4N,824,540,2023-10-14 07:13:50,ACTIVE,2024-07-24,2024-07-24,0.0,10.0000000000,0E-10,0E-10,0E-10,0.0,0.0,0.22,0.22
DXV04R,2696,2694,2018-08-29 09:55:51,INACTIVE,2018-08-31,2018-08-31,150000.0,True,True,True,True,104825.64,163844.39,0.0,104825.64
8PWZ49,1679,1588,2021-06-11 22:35:29,ACTIVE,2021-09-10,2021-09-10,0.0,200.0000000000,200.0000000000,0E-10,0E-10,0.0,0.0,4.33,4.33
8GPUGL,51,36,2025-11-25 15:45:37,ACTIVE,2025-12-10,2025-12-10,0.0,500.0000000000,0E-10,500.0000000000,0E-10,0.0,0.0,64.97,64.97
7TLWUY,249,247,2025-05-11 00:00:00,ACTIVE,2025-05-11,2025-05-13,0.0,300.0000000000,291.5000000000,0E-10,0E-10,0.0,0.0,6.5,6.5
436TEL,1153,1051,2022-11-19 21:19:49,ACTIVE,2023-03-01,2023-03-01,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
617AED,863,1,2023-09-05 16:31:34,ACTIVE,2025-03-24,2026-01-14,0.0,1771874.3800000000,1745349.3500000000,55250.0000000000,0E-10,0.0,0.0,4480.49,4480.49
82UO1V,3013,2799,2017-10-16 08:23:42,EXITED,2018-05-18,2018-05-18,100000.0,True,True,True,True,62069.73,89748.68,0.0,62069.73
2DZ40I,2696,2687,2018-08-29 10:36:36,INACTIVE,2018-09-07,2018-09-07,300000.0,True,True,True,True,23696.06,132294.78,0.0,23696.06
DZV4YG,2558,2556,2019-01-14 12:33:21,EXITED,2019-01-16,2019-01-16,250000.0,True,True,True,True,415275.04,511964.21,0.0,415275.04
F2YMZE,2696,2317,2018-08-29 17:47:23,EXITED,2018-12-12,2019-09-12,440000.0,True,True,True,True,876893.25,1121778.63,0.0,876893.25
63MEAX,2397,2397,2019-06-24 00:00:00,EXITED,2019-06-24,2019-06-24,125000.0,True,True,True,True,141798.54,184483.48,0.0,141798.54
1MYWTR,54,36,2025-11-22 12:39:52,ACTIVE,2025-11-24,2025-12-10,0.0,46050.0000000000,45064.5100000000,0E-10,0E-10,0.0,0.0,997.32,997.32
CUF4L1,2855,2145,2018-03-23 08:39:25,INACTIVE,2020-03-02,2020-03-02,2000000.0,True,True,True,True,584746.26,1467996.07,0.0,584746.26
CNI5D0,1563,1563,2021-10-05 00:00:00,ACTIVE,2021-10-05,2021-10-05,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
1I1BKX,2365,2235,2019-07-26 00:00:00,INACTIVE,2019-07-26,2019-12-03,730000.0,True,True,True,True,143765.25,412152.62,0.0,143765.25
3VY6T4,1519,1443,2021-11-18 14:55:10,ACTIVE,2022-02-02,2022-02-02,0.0,200.0000000000,220.0000000000,0E-10,0E-10,0.0,0.0,4.33,4.33
3H62MK,2474,1309,2019-04-08 20:10:45,ACTIVE,2022-06-16,2022-06-16,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
5TARR2,3271,3267,2017-01-31 09:45:11,EXITED,2017-02-04,2017-02-04,24200.0,True,True,True,True,20118.56,27695.45,0.0,20118.56
ABG7MS,1221,437,2022-09-12 12:59:57,ACTIVE,2022-09-15,2024-11-04,500000.0,462914.1400000000,487356.0100000000,0E-10,0E-10,155275.57,296121.37,384.61,155660.18
BL7C3W,4283,4280,2014-04-25 00:00:00,INACTIVE,2014-04-28,2014-04-28,261625.0,True,True,True,True,283070.94,335622.02,0.0,283070.94
5458N9,2995,2994,2017-11-03 10:20:56,INACTIVE,2017-11-04,2017-11-04,430000.0,True,True,True,True,69253.28,192831.28,0.0,69253.28
6KA9PQ,1456,1456,2022-01-20 00:00:00,ACTIVE,2022-01-20,2022-01-20,0.0,0E-10,0E-10,0E-10,10000.0000000000,0.0,0.0,270.72,270.72
D0T91P,1040,1036,2023-03-12 14:15:42,INACTIVE,2023-03-16,2023-03-16,116640.3,True,True,True,True,19035.17,45994.11,0.0,19035.17
7NW16B,121,68,2025-09-16 18:19:43,ACTIVE,2025-11-05,2025-11-08,0.0,2269.4600000000,2260.7500000000,0E-10,1730.5400000000,0.0,0.0,96.0,96.0
5ZSV4A,3089,3087,2017-08-01 12:47:52,EXITED,2017-08-03,2017-08-03,140000.0,True,True,True,True,256817.09,308119.98,0.0,256817.09
6JEIPO,1265,1082,2022-07-30 12:50:00,ACTIVE,2022-08-04,2023-01-29,0.0,13820.0000000000,13750.0000000000,0E-10,0E-10,0.0,0.0,50.16,50.16
9J3WS0,69,26,2025-11-07 23:56:11,ACTIVE,2025-11-08,2025-12-20,0.0,148420.0000000000,148263.8100000000,0E-10,0E-10,0.0,0.0,2242.64,2242.64
69JR0C,2698,354,2018-08-27 16:47:31,ACTIVE,2024-12-31,2025-01-26,255000.0,256000.0000000000,255000.0000000000,1000.0000000000,0E-10,391642.8,617333.76,5652.56,397295.36
9I0GFF,2838,2833,2018-04-09 09:23:13,INACTIVE,2018-04-14,2018-04-14,240000.0,True,True,True,True,205658.23,294888.58,0.0,205658.23
9C2KEV,1599,1599,2021-08-30 00:00:00,ACTIVE,2021-08-30,2021-08-30,0.0,120.0000000000,120.0000000000,0E-10,0E-10,0.0,0.0,2.6,2.6
44SXGX,1641,1408,2021-07-19 15:29:35,ACTIVE,2021-07-30,2022-03-09,6200000.0,400.0000000000,0E-10,0E-10,0E-10,1079075.31,2776880.66,1.17,1079076.48
AC2XUH,1178,1174,2022-10-25 07:02:07,INACTIVE,2022-10-29,2022-10-29,200000.0,True,True,True,True,23841.23,110379.89,0.0,23841.23
4Z8FPH,915,883,2023-07-15 15:54:16,ACTIVE,2023-08-16,2023-08-16,5000.0,5000.0000000000,5000.0000000000,0E-10,0E-10,11446.79,13156.25,108.29,11555.08
5V5E6Q,275,44,2025-04-15 23:43:23,ACTIVE,2025-04-16,2025-12-02,0.0,814550.0000000000,812691.2700000000,1000.0000000000,0E-10,0.0,0.0,2305.1,2305.1
9NDN9Y,48,48,2025-11-28 00:00:00,ACTIVE,2025-11-28,2025-11-28,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
31YPJ0,3305,2393,2016-12-28 11:34:05,EXITED,2017-01-09,2019-06-28,2500000.0,True,True,True,True,1916630.25,2870145.42,0.0,1916630.25
AG2L9G,130,123,2025-09-07 13:42:52,ACTIVE,2025-09-12,2025-09-14,0.0,500.0000000000,480.7500000000,0E-10,0E-10,0.0,0.0,10.83,10.83
C7EWPA,48,48,2025-11-28 00:00:00,ACTIVE,2025-11-28,2025-11-28,0.0,2000.0000000000,1000.0000000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
AYMD03,2647,2275,2018-10-17 15:25:53,EXITED,2018-10-22,2019-10-24,1450000.0,True,True,True,True,1888305.07,2726423.0,0.0,1888305.07
339SON,112,102,2025-09-25 00:00:00,ACTIVE,2025-09-25,2025-10-05,0.0,2600.0000000000,2560.7500000000,0E-10,0E-10,0.0,0.0,56.31,56.31
17C1W2,1003,1002,2023-04-18 23:07:12,INACTIVE,2023-04-19,2023-04-19,57325.18,True,True,True,True,41883.48,51259.03,0.0,41883.48
79JEDC,2614,2614,2018-11-19 00:00:00,INACTIVE,2018-11-19,2018-11-19,70000.0,True,True,True,True,30952.41,64013.58,0.0,30952.41
3D9PLT,93,89,2025-10-14 02:19:17,ACTIVE,2025-10-15,2025-10-18,0.0,5100.0000000000,3244.5000000000,1850.0000000000,0E-10,0.0,0.0,310.78,310.78
3RCACY,2395,64,2019-06-26 10:54:32,ACTIVE,2025-11-12,2025-11-12,0.0,200.0000000000,0E-10,0E-10,0E-10,0.0,0.0,4.33,4.33
DGM1KF,2875,479,2018-03-03 09:30:03,ACTIVE,2023-09-10,2024-09-23,134037.0,277132.0000000000,280470.9500000000,1200.0000000000,0E-10,3789.32,30788.58,484.1,4273.42
7P8SLA,90,5,2025-10-17 14:14:44,ACTIVE,2026-01-03,2026-01-10,0.0,100000.0000000000,100000.0000000000,0E-10,100000.0000000000,0.0,0.0,4872.89,4872.89
EOA5OQ,1355,805,2022-05-01 19:03:24,ACTIVE,2022-06-03,2023-11-02,355000.0,350267.8100000000,348066.8200000000,1900.0000000000,0E-10,18593.28,84336.98,451.25,19044.53
96NR9A,237,237,2025-05-23 00:00:00,ACTIVE,2025-05-23,2025-05-23,0.0,100.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,12.99,12.99
BPVCK5,2499,643,2019-03-14 16:10:10,ACTIVE,2023-04-07,2024-04-12,40000.0,433415.0000000000,431849.7300000000,900.0000000000,0E-10,35785.99,45379.7,764.84,36550.83
4G6RIH,3072,3046,2017-08-18 13:38:40,INACTIVE,2017-09-13,2017-09-13,240000.0,True,True,True,True,3377.05,100618.59,0.0,3377.05
EJE8GB,1074,795,2023-02-06 00:00:00,ACTIVE,2023-02-06,2023-11-12,203996.98,242230.7800000000,241402.3800000000,500.0000000000,663.1900000000,24298.1,69856.28,569.81,24867.91
BN759C,2975,2974,2017-11-23 15:54:48,EXITED,2017-11-24,2017-11-24,100000.0,True,True,True,True,177332.21,208102.65,0.0,177332.21
30O1M4,1000,906,2023-04-21 11:19:35,ACTIVE,2023-04-22,2023-07-24,10000.0,157787.3600000000,157100.5400000000,500.0000000000,68000.5400000000,-415.06,1192.31,1695.43,1280.37
E90L2B,47,47,2025-11-29 00:00:00,ACTIVE,2025-11-29,2025-11-29,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
9D9VCH,1065,849,2023-02-15 06:33:30,ACTIVE,2023-02-16,2023-09-19,0.0,11677.7900000000,11677.5600000000,0E-10,5816.5600000000,0.0,0.0,57.0,57.0
D8O2F2,46,45,2025-11-30 00:00:00,ACTIVE,2025-11-30,2025-12-01,0.0,2011.0000000000,1011.0000000000,1000.0000000000,0E-10,0.0,0.0,151.84,151.84
